uni_code,name,prov,city,level,kind,nature
1761,七台河职业学院,黑龙江,,普通本科,,公办
4626,三亚中瑞酒店管理职业学院,海南,,民办/独立学院,,民办
4632,三亚城市职业学院,海南,,民办/独立学院,,民办
4615,三亚学院,海南,,民办/独立学院,,民办
8925,三亚护理职业学院,海南,,民办/独立学院,,民办
4637,三亚理工职业学院,海南,,民办/独立学院,,民办
4616,三亚航空旅游职业学院,海南,,民办/独立学院,,民办
4222,三峡大学,湖北,,普通本科,,公办
4286,三峡大学科技学院,湖北,,民办/独立学院,,民办
1846,三峡旅游职业技术学院,湖北,,普通本科,,公办
8348,三峡电力职业学院,湖北,,普通本科,,公办
3563,三明医学科技职业学院,福建,,普通本科,,公办
5575,三明学院,福建,,普通本科,,公办
3297,三江学院,江苏,,民办/独立学院,,民办
1839,三门峡社会管理职业学院,河南,,普通本科,,公办
2200,三门峡职业技术学院,河南,,普通本科,,公办
8457,上海东海职业技术学院,上海,,民办/独立学院,,民办
3175,上海中侨职业技术大学,上海,,民办/独立学院,,民办
2570,上海中医药大学,上海,,普通本科,,公办
3179,上海中华职业技术学院,上海,,普通本科,,民办
3103,上海交通大学,上海,,985,,公办
3151,上海交通大学医学院,上海,,985,,公办
8447,上海交通职业技术学院,上海,,普通本科,,公办
15,上海体育大学,上海,,普通本科,,公办
7113,上海健康医学院,上海,,普通本科,,公办
35,上海公安学院,,,普通本科,,
3125,上海兴伟学院,上海,,民办/独立学院,,民办
8450,上海农林职业技术学院,上海,,普通本科,,公办
3162,上海出版印刷高等专科学校,上海,,普通本科,,公办
7431,上海南湖职业技术学院,上海,,普通本科,,公办
5605,上海商学院,上海,,普通本科,,公办
3163,上海城建职业学院,上海,,普通本科,,公办
3112,上海外国语大学,上海,,211,,公办
3178,上海外国语大学贤达经济人文学院,上海,,民办/独立学院,,民办
3119,上海大学,上海,,211,,公办
1805,上海对外经贸大学,上海,,普通本科,,公办
8458,上海工商外国语职业学院,上海,,民办/独立学院,,民办
8453,上海工商职业技术学院,上海,,民办/独立学院,,民办
3139,上海工程技术大学,上海,,普通本科,,公办
3128,上海工艺美术职业学院,上海,,普通本科,,公办
2390,上海师范大学,上海,,普通本科,,公办
3156,上海师范大学天华学院,上海,,民办/独立学院,,民办
3159,上海应用技术大学,上海,,普通本科,,公办
3124,上海建桥学院,上海,,民办/独立学院,,民办
8465,上海建设管理职业技术学院,上海,,普通本科,,公办
8392,上海思博职业技术学院,上海,,民办/独立学院,,民办
9919,上海戏剧学院,上海,,普通本科,,公办
5610,上海政法学院,上海,,普通本科,,公办
7117,上海旅游高等专科学校,上海,,普通本科,,公办
7608,上海杉达学院,上海,,民办/独立学院,,民办
3173,上海民航职业技术学院,上海,,普通本科,,公办
8388,上海民远职业技术学院,上海,,民办/独立学院,,民办
3123,上海济光职业技术学院,上海,,民办/独立学院,,民办
8880,上海浦东职业技术学院,上海,,普通本科,,公办
2860,上海海事大学,上海,,普通本科,,公办
,上海海事职业技术学院,,,普通本科,,
3121,上海海关学院,上海,,普通本科,,公办
2875,上海海洋大学,上海,,普通本科,,公办
8464,上海现代化工职业学院,上海,,普通本科,,公办
1795,上海理工大学,上海,,普通本科,,公办
3108,上海电力大学,上海,,普通本科,,公办
3149,上海电子信息职业技术学院,上海,,普通本科,,公办
2442,上海电影艺术职业学院,上海,,普通本科,,民办
3145,上海电机学院,上海,,普通本科,,公办
1383,上海科创职业技术学院,上海,,普通本科,,公办
3177,上海科学技术职业学院,上海,,普通本科,,公办
2041,上海科技大学,上海,,普通本科,,公办
2925,上海立信会计金融学院,上海,,普通本科,,公办
2448,上海立达学院,上海,,普通本科,,民办
7501,上海第二工业大学,上海,,普通本科,,公办
2051,上海纽约大学,上海,,普通本科,,中外合作办学
8442,上海行健职业学院,上海,,普通本科,,公办
3141,上海视觉艺术学院,上海,,民办/独立学院,,民办
1445,上海财经大学,上海,,211,,公办
2012,上海财经大学浙江学院,浙江,,民办/独立学院,,民办
8455,上海邦德职业技术学院,上海,,民办/独立学院,,民办
8463,上海闵行职业技术学院,上海,,普通本科,,公办
9832,上海震旦职业学院,上海,,民办/独立学院,,民办
118,上海音乐学院,上海,,普通本科,,公办
8397,上饶卫生健康职业学院,江西,,普通本科,,公办
3610,上饶师范学院,江西,,普通本科,,公办
8398,上饶幼儿师范高等专科学校,江西,,普通本科,,公办
8399,上饶职业技术学院,江西,,普通本科,,公办
2307,东北农业大学,黑龙江,,211,,公办
2105,东北大学,辽宁,,985,,公办
1314,东北大学秦皇岛分校,河北,,985,,公办
1405,东北师范大学,吉林,,211,,公办
1385,东北林业大学,黑龙江,,211,,公办
2235,东北电力大学,吉林,,普通本科,,公办
2375,东北石油大学,黑龙江,,普通本科,,公办
2121,东北财经大学,辽宁,,普通本科,,公办
3107,东华大学,上海,,211,,公办
4275,东华理工大学,江西,,普通本科,,公办
3203,东南大学,江苏,,985,,公办
6607,东南大学成贤学院,江苏,,民办/独立学院,,民办
2183,东莞城市学院,广东,,普通本科,,民办
4412,东莞理工学院,广东,,普通本科,,公办
8723,东莞职业技术学院,广东,,普通本科,,公办
331,东营科技职业学院,山东,,普通本科,,公办
462,东营职业学院,山东,,普通本科,,公办
2530,中北大学,山西,,普通本科,,公办
3100,中华女子学院,北京,,普通本科,,公办
1210,中南大学,湖南,,985,,公办
2800,中南林业科技大学,湖南,,普通本科,,公办
4361,中南林业科技大学涉外学院,湖南,,民办/独立学院,,民办
4215,中南民族大学,湖北,,普通本科,,公办
4223,中南财经政法大学,湖北,,211,,公办
6115,中原工学院,河南,,普通本科,,公办
2627,中原科技学院,,,普通本科,,
110,中国人民公安大学,北京,,普通本科,,公办
2902,中国人民大学,北京,,985,,公办
775,中国人民解放军国防科技大学,湖南,,985,,公办
1408,中国人民解放军空军军医大学,陕西,,211,,公办
1405,中国人民解放军空军工程大学,陕西,,普通本科,,公办
5014,中国人民解放军陆军军医大学,重庆,,普通本科,,公办
1543,中国人民解放军陆军步兵学院,江西,,普通本科,,公办
1311,中国人民警察大学,河北,,普通本科,,公办
1470,中国传媒大学,北京,,211,,公办
1116,中国农业大学,北京,,985,,公办
115,中国刑事警察学院,辽宁,,普通本科,,公办
3035,中国劳动关系学院,北京,,普通本科,,公办
2116,中国医科大学,辽宁,,普通本科,,公办
1335,中国地质大学(北京),北京,,211,,公办
1340,中国地质大学(武汉),湖北,,211,,公办
1137,中国戏曲学院,北京,,普通本科,,公办
1141,中国政法大学,北京,,211,,公办
3060,中国民用航空飞行学院,四川,,普通本科,,公办
2215,中国民航大学,天津,,普通本科,,公办
1330,中国海洋大学,山东,,985,,公办
3085,中国消防救援学院,北京,,普通本科,,公办
1295,中国石油大学(北京),北京,,211,,公办
1296,中国石油大学(北京)克拉玛依校区,新疆,,211,,公办
1300,中国石油大学(华东),山东,,211,,公办
1145,中国矿业大学,北京,,211,,公办
6812,中国矿业大学徐海学院,江苏,,民办/独立学院,,民办
1188,中国社会科学院大学,北京,,普通本科,,公办
3401,中国科学技术大学,安徽,,985,,公办
1900,中国科学院大学,北京,,普通本科,,公办
3309,中国美术学院,浙江,,普通本科,,公办
3219,中国药科大学,江苏,,211,,公办
2290,中国计量大学,浙江,,普通本科,,公办
2891,中国计量大学现代科技学院,浙江,,民办/独立学院,,民办
238,中国音乐学院,,,普通本科,,
2929,中央司法警官学院,河北,,普通本科,,公办
9901,中央戏剧学院,北京,,普通本科,,公办
1100,中央民族大学,北京,,985,,公办
9902,中央美术学院,北京,,普通本科,,公办
1460,中央财经大学,北京,,211,,公办
4401,中山大学,广东,,985,,公办
2924,中山火炬职业技术学院,广东,,普通本科,,公办
2925,中山职业技术学院,广东,,普通本科,,公办
9441,临汾职业技术学院,山西,,普通本科,,公办
,临沂城市职业学院,山东,,民办/独立学院,,民办
4475,临沂大学,山东,,普通本科,,公办
1048,临沂科技职业学院,山东,,普通本科,,公办
,临沂职业学院,山东,,普通本科,,公办
3331,丽水学院,浙江,,普通本科,,公办
8309,丽水职业技术学院,浙江,,普通本科,,公办
5348,丽江师范学院,云南,,普通本科,,公办
5314,丽江文化旅游学院,云南,,民办/独立学院,,民办
8582,义乌工商职业技术学院,浙江,,普通本科,,公办
1413,乌兰察布医学高等专科学校,内蒙古,,普通本科,,公办
2373,乌兰察布职业学院,内蒙古,,普通本科,,公办
1599,乌海职业技术学院,,,普通本科,,
6513,乌鲁木齐职业大学,新疆,,普通本科,,公办
1603,乌鲁木齐职业技术学院,新疆,,普通本科,,公办
5121,乐山师范学院,四川,,普通本科,,公办
5160,乐山职业技术学院,四川,,普通本科,,公办
2329,九州职业技术学院,江苏,,普通本科,,民办
4265,九江学院,江西,,普通本科,,公办
,九江科技职业大学,江西,,民办/独立学院,,民办
3631,九江职业大学,江西,,普通本科,,公办
5374,云南三鑫职业技术学院,云南,,民办/独立学院,,民办
5260,云南中医药大学,云南,,普通本科,,公办
5333,云南交通职业技术学院,云南,,普通本科,,公办
5235,云南农业大学,云南,,普通本科,,公办
5324,云南农业职业技术学院,云南,,普通本科,,公办
5336,云南医药健康职业学院,云南,,民办/独立学院,,民办
5325,云南司法警官职业学院,云南,,普通本科,,公办
5392,云南商务职业学院,云南,,民办/独立学院,,民办
5321,云南国土资源职业学院,云南,,普通本科,,公办
2718,云南国防工业职业技术学院,云南,,普通本科,,公办
5353,云南城市建设职业学院,云南,,民办/独立学院,,民办
2742,云南外事外语职业学院,云南,,民办/独立学院,,民办
5301,云南大学,云南,,211,,公办
5393,云南工业信息职业学院,云南,,普通本科,,公办
5342,云南工商学院,云南,,民办/独立学院,,民办
2715,云南工程职业学院,云南,,民办/独立学院,,民办
5306,云南师范大学,云南,,普通本科,,公办
5329,云南新兴职业学院,云南,,民办/独立学院,,民办
2729,云南旅游职业学院,云南,,普通本科,,公办
5331,云南机电职业技术学院,云南,,普通本科,,公办
9821,云南林业职业技术学院,云南,,普通本科,,公办
5285,云南民族大学,云南,,普通本科,,公办
2738,云南水利水电职业学院,云南,,普通本科,,公办
2740,云南特殊教育职业学院,云南,,普通本科,,公办
5394,云南理工职业学院,云南,,民办/独立学院,,民办
2598,云南科技信息职业学院,,,普通本科,,
5326,云南经济管理学院,云南,,民办/独立学院,,民办
5350,云南经贸外事职业学院,云南,,民办/独立学院,,民办
9223,云南能源职业技术学院,云南,,普通本科,,公办
5308,云南艺术学院,云南,,普通本科,,公办
2844,云南警官学院,云南,,普通本科,,公办
5330,云南财经大学,云南,,普通本科,,公办
9163,云南财经职业学院,云南,,普通本科,,公办
2734,云南轻纺职业学院,云南,,普通本科,,公办
4785,五邑大学,广东,,普通本科,,公办
3612,井冈山大学,江西,,普通本科,,公办
3449,亳州学院,安徽,,普通本科,,公办
154,亳州职业技术学院,,,普通本科,,
4252,仙桃职业学院,湖北,,普通本科,,公办
3509,仰恩大学,福建,,民办/独立学院,,民办
2935,仲恺农业工程学院,广东,,普通本科,,公办
8371,伊春职业学院,黑龙江,,普通本科,,公办
6505,伊犁师范大学,新疆,,普通本科,,公办
1793,伊犁职业技术学院,新疆,,普通本科,,公办
4820,佛山大学,广东,,普通本科,,公办
3700,佳木斯大学,黑龙江,,普通本科,,公办
2375,佳木斯职业学院,黑龙江,,普通本科,,公办
1343,保定学院,河北,,普通本科,,公办
102,保定幼儿师范高等专科学校,河北,,普通本科,,公办
1385,保定理工学院,河北,,民办/独立学院,,民办
1382,保定电力职业技术学院,河北,,普通本科,,公办
103,保定职业技术学院,河北,,普通本科,,公办
5373,保山中医药高等专科学校,云南,,普通本科,,公办
7285,保山学院,云南,,普通本科,,公办
4200000,信息支援部队工程大学,,,普通本科,,
6145,信阳农林学院,河南,,普通本科,,公办
2619,信阳学院,河南,,民办/独立学院,,民办
4169,信阳师范大学,河南,,普通本科,,公办
2573,信阳涉外职业技术学院,河南,,普通本科,,民办
6288,信阳职业技术学院,河南,,普通本科,,公办
2768,信阳航空职业学院,河南,,民办/独立学院,,民办
6553,克孜勒苏职业技术学院,新疆,,普通本科,,公办
980,克拉玛依职业技术学院,新疆,,普通本科,,公办
1529,六安职业技术学院,安徽,,普通本科,,公办
7278,六盘水师范学院,贵州,,普通本科,,公办
5276,六盘水幼儿师范高等专科学校,贵州,,普通本科,,公办
5233,六盘水职业技术学院,贵州,,普通本科,,公办
6203,兰州交通大学,甘肃,,普通本科,,公办
6220,兰州信息科技学院,甘肃,,民办/独立学院,,民办
6215,兰州博文科技学院,甘肃,,民办/独立学院,,民办
6221,兰州城市学院,甘肃,,普通本科,,公办
6230,兰州外语职业学院,甘肃,,民办/独立学院,,民办
1155,兰州大学,甘肃,,985,,公办
994,兰州工业学院,甘肃,,普通本科,,公办
1434,兰州工商学院,甘肃,,民办/独立学院,,民办
6227,兰州文理学院,甘肃,,普通本科,,公办
,兰州现代职业学院,甘肃,,普通本科,,公办
6202,兰州理工大学,甘肃,,普通本科,,公办
6253,兰州石化职业技术大学,甘肃,,普通本科,,公办
2338,兰州科技职业学院,甘肃,,普通本科,,民办
1447,兰州职业技术学院,甘肃,,普通本科,,公办
996,兰州航空职业技术学院,,,普通本科,,
5450,兰州财经大学,甘肃,,普通本科,,公办
7010,兰州资源环境职业技术大学,甘肃,,普通本科,,公办
988,兰考三农职业学院,河南,,普通本科,,公办
2189,共青科技职业学院,,,普通本科,,
5237,兴义民族师范学院,贵州,,普通本科,,公办
1755,兴安职业技术大学,内蒙古,,普通本科,,公办
1250,冀中职业学院,河北,,普通本科,,公办
1684,内江卫生与健康职业学院,四川,,普通本科,,公办
5119,内江师范学院,四川,,普通本科,,公办
5177,内江职业技术学院,四川,,普通本科,,公办
2379,内蒙古丰州职业学院,,,普通本科,,
1148,内蒙古交通职业技术学院,内蒙古,,普通本科,,公办
774,内蒙古体育职业学院,,,普通本科,,
1508,内蒙古农业大学,内蒙古,,普通本科,,公办
1695,内蒙古化工职业学院,内蒙古,,普通本科,,公办
2378,内蒙古北方职业技术学院,内蒙古,,普通本科,,民办
1515,内蒙古医科大学,内蒙古,,普通本科,,公办
1157,内蒙古商贸职业学院,,,普通本科,,
1680,内蒙古大学,内蒙古,,211,,公办
6705,内蒙古大学创业学院,内蒙古,,民办/独立学院,,民办
3440,内蒙古工业大学,内蒙古,,普通本科,,公办
1509,内蒙古师范大学,内蒙古,,普通本科,,公办
1697,内蒙古建筑职业技术大学,内蒙古,,普通本科,,公办
1696,内蒙古机电职业技术学院,内蒙古,,普通本科,,公办
1513,内蒙古民族大学,内蒙古,,普通本科,,公办
1154,内蒙古民族幼儿师范高等专科学校,,,普通本科,,
1690,内蒙古电子信息职业技术学院,内蒙古,,普通本科,,公办
1502,内蒙古科技大学,内蒙古,,普通本科,,公办
1556,内蒙古科技大学包头医学院,内蒙古,,普通本科,,公办
1702,内蒙古科技大学包头师范学院,内蒙古,,普通本科,,公办
2381,内蒙古科技职业学院,,,普通本科,,
2382,内蒙古美术职业学院,,,普通本科,,
2383,内蒙古能源职业学院,,,普通本科,,
9956,内蒙古艺术学院,内蒙古,,普通本科,,公办
773,内蒙古警察学院,,,普通本科,,
3480,内蒙古财经大学,内蒙古,,普通本科,,公办
6706,内蒙古鸿德文理学院,内蒙古,,民办/独立学院,,民办
,军事航天部队航天工程大学,,,普通本科,,
5700,凯里学院,贵州,,普通本科,,公办
94,包头职业技术学院,内蒙古,,普通本科,,公办
1016,包头轻工职业技术学院,内蒙古,,普通本科,,公办
91,包头钢铁职业技术学院,内蒙古,,普通本科,,公办
1530,包头铁道职业技术学院,内蒙古,,普通本科,,公办
1390,北京中医药大学,北京,,211,,公办
2305,北京中医药大学东方学院,河北,,民办/独立学院,,民办
1105,北京交通大学,北京,,211,,公办
1125,北京交通职业技术学院,北京,,普通本科,,公办
1132,北京交通运输职业学院,北京,,普通本科,,公办
1107,北京京北职业技术学院,北京,,普通本科,,公办
1,北京体育大学,北京,,211,,公办
128,北京体育职业学院,,,普通本科,,
1064,北京信息科技大学,北京,,普通本科,,公办
1105,北京信息职业技术学院,北京,,普通本科,,公办
1110,北京农业职业学院,北京,,普通本科,,公办
1069,北京农学院,北京,,普通本科,,公办
1127,北京劳动保障职业学院,北京,,普通本科,,公办
1225,北京化工大学,北京,,211,,公办
1113,北京北大方正软件职业技术学院,北京,,民办/独立学院,,民办
1190,北京协和医学院,北京,,普通本科,,公办
1133,北京卫生职业学院,北京,,普通本科,,公办
1066,北京印刷学院,北京,,普通本科,,公办
1084,北京城市学院,北京,,民办/独立学院,,民办
1123,北京培黎职业学院,北京,,民办/独立学院,,民办
1430,北京外国语大学,北京,,211,,公办
1101,北京大学,北京,,985,,公办
1106,北京大学医学部,北京,,985,,公办
1560,北京工业大学,北京,,211,,公办
129,北京工业大学耿丹学院,北京,,民办/独立学院,,民办
1103,北京工业职业技术学院,北京,,普通本科,,公办
1550,北京工商大学,北京,,普通本科,,公办
162,北京师范大学,北京,,985,,公办
2280,北京建筑大学,北京,,普通本科,,公办
1111,北京政法职业学院,北京,,普通本科,,公办
3150,北京服装学院,北京,,普通本科,,公办
1380,北京林业大学,北京,,211,,公办
1118,北京汇佳职业学院,北京,,民办/独立学院,,民办
2400,北京物资学院,北京,,普通本科,,公办
1107,北京理工大学,北京,,985,,公办
124,北京电子科技学院,北京,,普通本科,,公办
1138,北京电影学院,北京,,普通本科,,公办
3165,北京石油化工学院,北京,,普通本科,,公办
1230,北京科技大学,北京,,211,,公办
1219,北京科技大学天津学院,天津,,民办/独立学院,,民办
1120,北京科技经营管理学院,北京,,民办/独立学院,,民办
9731,北京科技职业大学,北京,,普通本科,,公办
1122,北京科技职业学院,北京,,民办/独立学院,,民办
1053,北京第二外国语学院,北京,,普通本科,,公办
1969,北京第二外国语学院中瑞酒店管理学院,北京,,普通本科,,民办
1116,北京经济技术职业学院,河北,,民办/独立学院,,民办
1126,北京经济管理职业学院,北京,,普通本科,,公办
1115,北京经贸职业学院,北京,,民办/独立学院,,民办
1135,北京网络职业学院,北京,,民办/独立学院,,民办
2550,北京联合大学,北京,,普通本科,,公办
132,北京舞蹈学院,北京,,普通本科,,公办
1106,北京航空航天大学,北京,,985,,公办
1129,北京艺术传媒职业学院,北京,,民办/独立学院,,民办
1018,北京警察学院,北京,,普通本科,,公办
1124,北京语言大学,北京,,普通本科,,公办
1112,北京财贸职业学院,北京,,普通本科,,公办
1235,北京邮电大学,北京,,211,,公办
182,北京邮电大学世纪学院,北京,,民办/独立学院,,民办
141,北京金融科技学院,北京,,民办/独立学院,,民办
1108,北京青年政治学院,北京,,普通本科,,公办
3620,北华大学,吉林,,普通本科,,公办
3315,北华航天工业学院,河北,,普通本科,,公办
4468,北师香港浸会大学,广东,,普通本科,,内地与港澳台地区合作办学
1062,北方工业大学,北京,,普通本科,,公办
3015,北方民族大学,宁夏,,普通本科,,公办
4588,北海康养职业学院,广西,,民办/独立学院,,民办
113,北海职业学院,广西,,普通本科,,公办
2090,北海艺术设计学院,广西,,普通本科,,民办
5685,北部湾大学,广西,,普通本科,,公办
3601,华东交通大学,江西,,普通本科,,公办
1410,华东师范大学,上海,,985,,公办
3115,华东政法大学,上海,,普通本科,,公办
1275,华东理工大学,上海,,211,,公办
4207,华中农业大学,湖北,,211,,公办
1415,华中师范大学,湖北,,211,,公办
4224,华中科技大学,湖北,,985,,公办
2325,华侨大学,福建,,普通本科,,公办
6095,华北水利水电大学,河南,,普通本科,,公办
6395,华北水利水电大学乌拉尔学院,河南,,普通本科,,中外合作办学
1304,华北理工大学,河北,,普通本科,,公办
1315,华北理工大学轻工学院,河北,,民办/独立学院,,民办
1142,华北电力大学,北京,,211,,公办
1310,华北科技学院,河北,,普通本科,,公办
1970,华南农业大学,广东,,普通本科,,公办
4472,华南农业大学珠江学院,广东,,民办/独立学院,,民办
4447,华南师范大学,广东,,211,,公办
4403,华南理工大学,广东,,985,,公办
3218,南京中医药大学,江苏,,普通本科,,公办
1634,南京交通职业技术学院,江苏,,普通本科,,公办
6950,南京传媒学院,江苏,,民办/独立学院,,民办
2075,南京体育学院,江苏,,普通本科,,公办
1860,南京信息工程大学,江苏,,普通本科,,公办
8330,南京信息职业技术学院,江苏,,普通本科,,公办
3217,南京农业大学,江苏,,211,,公办
3252,南京医科大学,江苏,,普通本科,,公办
1657,南京医科大学康达学院,江苏,,民办/独立学院,,民办
1624,南京城市职业学院,江苏,,普通本科,,公办
3201,南京大学,江苏,,985,,公办
3226,南京审计大学,江苏,,普通本科,,公办
3259,南京审计大学金审学院,江苏,,民办/独立学院,,民办
1845,南京工业大学,江苏,,普通本科,,公办
3268,南京工业大学浦江学院,江苏,,民办/独立学院,,民办
3245,南京工业职业技术大学,江苏,,普通本科,,公办
3880,南京工程学院,江苏,,普通本科,,公办
1855,南京师范大学,江苏,,211,,公办
1648,南京师范大学中北学院,江苏,,民办/独立学院,,民办
6952,南京师范大学泰州学院,江苏,,民办/独立学院,,民办
8328,南京旅游职业学院,江苏,,普通本科,,公办
3284,南京晓庄学院,江苏,,普通本科,,公办
8510,南京机电职业技术学院,江苏,,普通本科,,公办
3214,南京林业大学,江苏,,普通本科,,公办
7460,南京特殊教育师范学院,江苏,,普通本科,,公办
1510,南京理工大学,江苏,,211,,公办
1638,南京理工大学泰州科技学院,江苏,,民办/独立学院,,民办
1639,南京理工大学紫金学院,江苏,,民办/独立学院,,民办
8327,南京科技职业学院,江苏,,普通本科,,公办
3204,南京航空航天大学,江苏,,211,,公办
3282,南京航空航天大学金城学院,江苏,,民办/独立学院,,民办
3223,南京艺术学院,江苏,,普通本科,,公办
2373,南京视觉艺术职业学院,江苏,,普通本科,,民办
1635,南京警察学院,江苏,,普通本科,,公办
3222,南京财经大学,江苏,,普通本科,,公办
6628,南京财经大学红山学院,江苏,,民办/独立学院,,民办
2315,南京邮电大学,江苏,,普通本科,,公办
3258,南京邮电大学通达学院,江苏,,民办/独立学院,,民办
9750,南京铁道职业技术学院,江苏,,普通本科,,公办
1616,南充文化旅游职业学院,四川,,普通本科,,公办
2370,南充电影工业职业学院,四川,,民办/独立学院,,民办
1615,南充科技职业学院,四川,,民办/独立学院,,民办
5162,南充职业技术学院,四川,,普通本科,,公办
2295,南华大学,湖南,,普通本科,,公办
2026,南华大学船山学院,湖南,,普通本科,,民办
4514,南宁学院,广西,,民办/独立学院,,民办
4539,南宁师范大学,广西,,普通本科,,公办
4556,南宁师范大学师园学院,广西,,民办/独立学院,,民办
4547,南宁理工学院,广西,,民办/独立学院,,民办
4517,南宁职业技术大学,广西,,普通本科,,公办
1201,南开大学,天津,,985,,公办
2310,南方医科大学,广东,,普通本科,,公办
1618,南方科技大学,广东,,普通本科,,公办
6694,南昌交通学院,江西,,民办/独立学院,,民办
2040,南昌健康职业技术学院,江西,,普通本科,,公办
6698,南昌医学院,江西,,普通本科,,公办
3617,南昌大学,江西,,211,,公办
2023,南昌大学共青学院,江西,,普通本科,,民办
3620,南昌大学科学技术学院,江西,,民办/独立学院,,民办
3649,南昌工学院,江西,,民办/独立学院,,民办
3699,南昌师范学院,江西,,普通本科,,公办
3668,南昌应用技术师范学院,江西,,民办/独立学院,,民办
2368,南昌影视传播职业学院,江西,,普通本科,,民办
3636,南昌理工学院,江西,,民办/独立学院,,民办
3650,南昌职业大学,江西,,民办/独立学院,,民办
2430,南昌航空大学,江西,,普通本科,,公办
3625,南昌航空大学科技学院,江西,,民办/独立学院,,民办
3231,南通大学,江苏,,普通本科,,公办
1671,南通大学杏林学院,江苏,,民办/独立学院,,民办
8331,南通师范高等专科学校,江苏,,普通本科,,公办
1673,南通理工学院,江苏,,民办/独立学院,,民办
1672,南通科技职业学院,江苏,,普通本科,,公办
1675,南通职业大学,江苏,,普通本科,,公办
6380,南阳农业职业学院,河南,,普通本科,,公办
1139,南阳医学高等专科学校,河南,,普通本科,,公办
4112,南阳师范学院,河南,,普通本科,,公办
6075,南阳理工学院,河南,,普通本科,,公办
1677,南阳科技职业学院,河南,,普通本科,,公办
14353,南阳职业学院,河南,,民办/独立学院,,民办
6548,博尔塔拉职业技术学院,新疆,,普通本科,,公办
7052,厦门东海职业技术学院,福建,,民办/独立学院,,民办
3548,厦门兴才职业技术学院,福建,,民办/独立学院,,民办
3581,厦门医学院,福建,,普通本科,,公办
3561,厦门华厦学院,福建,,民办/独立学院,,民办
3531,厦门华天涉外职业技术学院,福建,,民办/独立学院,,民办
3551,厦门南洋职业学院,福建,,民办/独立学院,,民办
8412,厦门城市职业学院,福建,,普通本科,,公办
3501,厦门大学,福建,,985,,公办
3511,厦门大学嘉庚学院,福建,,民办/独立学院,,民办
7050,厦门安防科技职业学院,福建,,民办/独立学院,,民办
6825,厦门工学院,福建,,民办/独立学院,,民办
7053,厦门海洋职业技术学院,福建,,普通本科,,公办
7058,厦门演艺职业学院,福建,,民办/独立学院,,民办
3535,厦门理工学院,福建,,普通本科,,公办
3550,厦门软件职业技术学院,福建,,民办/独立学院,,民办
1456,双河职业技术学院,新疆,,普通本科,,公办
6564,可克达拉职业技术学院,新疆,,普通本科,,公办
3985,台州学院,浙江,,普通本科,,公办
8746,台州科技职业学院,浙江,,普通本科,,公办
66,台州职业技术学院,浙江,,普通本科,,公办
4940,右江民族医学院,广西,,普通本科,,公办
2261,合肥共达职业技术学院,,,普通本科,,
6817,合肥城市学院,安徽,,民办/独立学院,,民办
4105,合肥大学,安徽,,普通本科,,公办
3452,合肥工业大学,安徽,,211,,公办
9109,合肥师范学院,安徽,,普通本科,,公办
7140,合肥幼儿师范高等专科学校,安徽,,普通本科,,公办
532,合肥理工学院,安徽,,普通本科,,公办
850,合肥科技职业学院,安徽,,民办/独立学院,,民办
9205,合肥经济学院,安徽,,民办/独立学院,,民办
3464,合肥职业技术学院,安徽,,普通本科,,公办
3472,合肥通用职业技术学院,安徽,,普通本科,,公办
5176,吉利学院,四川,,民办/独立学院,,民办
8245,吉安幼儿师范高等专科学校,江西,,普通本科,,公办
3697,吉安职业技术学院,江西,,普通本科,,公办
2228,吉林交通职业技术学院,吉林,,普通本科,,公办
860,吉林体育学院,吉林,,普通本科,,公办
3635,吉林农业大学,吉林,,普通本科,,公办
2214,吉林农业科技学院,吉林,,普通本科,,公办
6801,吉林动画学院,吉林,,民办/独立学院,,民办
3655,吉林化工大学,吉林,,普通本科,,公办
5850,吉林医药学院,吉林,,普通本科,,公办
2245,吉林司法警官职业学院,吉林,,普通本科,,公办
2299,吉林城市职业技术学院,,,普通本科,,
7603,吉林外国语大学,吉林,,民办/独立学院,,民办
1145,吉林大学,吉林,,985,,公办
1214,吉林工业职业技术学院,吉林,,普通本科,,公办
2247,吉林工商学院,吉林,,普通本科,,公办
3680,吉林工程技术师范学院,吉林,,普通本科,,公办
847,吉林工程职业学院,吉林,,普通本科,,公办
2221,吉林师范大学,吉林,,普通本科,,公办
2237,吉林师范大学博达学院,吉林,,民办/独立学院,,民办
3660,吉林建筑大学,吉林,,普通本科,,公办
2301,吉林建筑科技学院,吉林,,普通本科,,民办
1227,吉林水利电力职业学院,吉林,,普通本科,,公办
2240,吉林电子信息职业技术学院,吉林,,普通本科,,公办
2262,吉林省经济管理干部学院,,,普通本科,,
2302,吉林科技职业技术学院,吉林,,普通本科,,民办
2304,吉林职业技术学院,吉林,,普通本科,,民办
864,吉林艺术学院,吉林,,普通本科,,公办
7098,吉林警察学院,吉林,,普通本科,,公办
2213,吉林财经大学,吉林,,普通本科,,公办
2268,吉林通用航空职业技术学院,吉林,,普通本科,,公办
8248,吉林铁道职业技术大学,吉林,,普通本科,,公办
4302,吉首大学,湖南,,普通本科,,公办
3102,同济大学,上海,,985,,公办
6546,吐鲁番职业技术学院,新疆,,普通本科,,公办
7051,吕梁学院,山西,,普通本科,,公办
1067,吕梁职业技术学院,,,普通本科,,
,周口城市职业学院,河南,,民办/独立学院,,民办
4177,周口师范学院,河南,,普通本科,,公办
